,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,rating,price,RestaurantsTableService,RestaurantsTakeOut,RestaurantsPriceRange2,id,alias,Grade,zipcode,location,category,hours
100,9QQ6PKGAJVEq-X5iyrJ5Gg,Yalla Seattle,1510 E Olive Way,Seattle,WA,98122,47.618065975877705,-122.32618519895901,,42,4.5,,,,,9QQ6PKGAJVEq-X5iyrJ5Gg,yalla-seattle-seattle,,98122,Central District,Syrian:Lebanese,"[{'open': [{'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '0800', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 5}, {'is_overnight': True, 'start': '1600', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
101,xE45ZXWmwxVFJyz-MAsKRQ,Dacha Diner,1416 E Olive Way,Seattle,WA,98122,47.617594,-122.326596,,77,4.5,,,,,xE45ZXWmwxVFJyz-MAsKRQ,dacha-diner-seattle,,98122,Central District,Modern European:Russian:Georgian,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
102,7Oj8IKp1pibP4huWecsQ6A,Quinn's,1001 E Pike St,Seattle,WA,98122,47.613859999999995,-122.31922,,1300,4.0,$$,,,,7Oj8IKp1pibP4huWecsQ6A,quinns-seattle,2.0,98122,Central District,American (New):Pubs,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
103,BvOLqjt68GEJREOYQ_vdHw,Taylor Shellfish Farms - Seattle,1521 Melrose Ave,Seattle,WA,98122,47.614652,-122.32808100000001,,996,4.0,$$,,,,BvOLqjt68GEJREOYQ_vdHw,taylor-shellfish-farms-seattle-seattle,1.0,98122,Central District,Seafood:Live/Raw Food,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
104,fxyHWmfzcdjImgQ_UYHoTw,Bar Cotto,1546 15th Ave,Seattle,WA,98122,47.6146934,-122.3127642,,244,4.5,$$,,,,fxyHWmfzcdjImgQ_UYHoTw,bar-cotto-seattle,,98122,Central District,Bars:Pizza:Italian,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
105,vMAXUk26RY7xhLIq8GKcuw,Ooink,1416 Harvard Ave,Seattle,WA,98122,47.6135201,-122.32196509999999,,428,4.0,$$,,,,vMAXUk26RY7xhLIq8GKcuw,ooink-seattle,1.0,98122,Central District,Ramen:Noodles,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
106,8drBw0cVNp1KqsLzRmokYA,Marination Station,1412 Harvard Ave,Seattle,WA,98122,47.61337,-122.32141999999999,,602,4.0,$,,,,8drBw0cVNp1KqsLzRmokYA,marination-station-seattle-2,2.0,98122,Central District,Korean:Asian Fusion:Hawaiian,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
107,hSwWhrlzCr2sAyad-x7UNg,U:Don Fresh Japanese Noodle Station,1640 12th Ave,Seattle,WA,98122,47.61588,-122.31655,,352,4.0,$$,,,,hSwWhrlzCr2sAyad-x7UNg,u-don-fresh-japanese-noodle-station-seattle-5,1.0,98122,Central District,Japanese:Noodles,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
108,Sbj_J9u0CgiKOo371bD4Kg,Violet,1734 12th Ave,Seattle,WA,98122,47.61732,-122.31663999999999,,41,4.5,,,,,Sbj_J9u0CgiKOo371bD4Kg,violet-seattle-2,1.0,98122,Central District,American (New),"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
109,XPHTcSeBF4Ydkm_ex4O3sg,By Tae,1424 11th Ave,Seattle,WA,98122,47.61371,-122.31773000000001,,42,4.5,,,,,XPHTcSeBF4Ydkm_ex4O3sg,by-tae-seattle,1.0,98122,Central District,Sushi Bars,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
110,wOkaZPQW2IRvG_eXYmdCYg,Morfire,1806 12th Ave,Seattle,WA,98122,47.617898328751295,-122.31685490353,,169,4.5,$$,,,,wOkaZPQW2IRvG_eXYmdCYg,morfire-seattle,1.0,98122,Central District,Thai:Hot Pot:Bars,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
111,uakk24V_xpD-INF6kxc4rg,Menya Musashi Tsukemen & Ramen,1510 Belmont Ave,Seattle,WA,98122,47.61443,-122.32423,,194,4.0,$$,,,,uakk24V_xpD-INF6kxc4rg,menya-musashi-tsukemen-and-ramen-seattle-2,2.0,98122,Central District,Ramen:Noodles,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
112,dqI9SJFUcAB_IB0Rj7D3ag,Artusi,1535 14th Ave,Seattle,WA,98122,47.61509,-122.31442,,248,4.0,$$,,,,dqI9SJFUcAB_IB0Rj7D3ag,artusi-seattle,1.0,98122,Central District,Italian:Cocktail Bars,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
113,seXhmf0ry1gFsmLUDues5w,HoneyHole Sandwiches,703 E Pike St,Seattle,WA,98122,47.613929999999996,-122.3232,,1367,4.0,$$,,,,seXhmf0ry1gFsmLUDues5w,honeyhole-sandwiches-seattle-2,1.0,98122,Central District,Bars:Sandwiches,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
114,-0cEJtXVOQmKgmQtXI-neA,Bottlehouse,1416 34th Ave,Seattle,WA,98122,47.61347,-122.28898999999998,,314,4.5,$$,,,,-0cEJtXVOQmKgmQtXI-neA,bottlehouse-seattle,1.0,98122,Central District,Wine Bars:Tapas/Small Plates,"[{'open': [{'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1500', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1500', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
115,2xsKJEwYzjCWS7MK2qyYUg,Vendemmia,1126 34th Ave,Seattle,WA,98122,47.61229374917129,-122.289220162563,,160,4.5,$$$,,,,2xsKJEwYzjCWS7MK2qyYUg,vendemmia-seattle,1.0,98122,Central District,American (New):Italian,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
116,Vuqc6s6gsYpGMVY34nTc_g,Red Cow,1423 34th Ave,Seattle,WA,98122,47.6135963,-122.2892844,,266,4.0,$$$,,,,Vuqc6s6gsYpGMVY34nTc_g,red-cow-seattle,1.0,98122,Central District,French:Steakhouses,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
117,NulXitxz9FaPSQReNehACQ,Bistro Turkuaz,1114 34th Ave,Seattle,WA,98122,47.6121807,-122.2893104,,119,4.0,$$,,,,NulXitxz9FaPSQReNehACQ,bistro-turkuaz-seattle,1.0,98122,Central District,Turkish:Mediterranean,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
118,LAYH-S2juj5Z2q1_XVwDzQ,Hi Spot Cafe,1410 34th Ave,Seattle,WA,98122,47.61325,-122.2891,,382,4.0,$$,,,,LAYH-S2juj5Z2q1_XVwDzQ,hi-spot-cafe-seattle,2.0,98122,Central District,American (New),"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1430', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
119,BucoB9UtVg4hVWocoBZmRg,Madrona Arms,1138 34th Ave,Seattle,WA,98122,47.61275,-122.28913,,85,3.5,$$,,,,BucoB9UtVg4hVWocoBZmRg,madrona-arms-seattle,2.0,98122,Central District,Irish Pub:Irish,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '0900', 'end': '0100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
120,qj-J9ZtSHVsrwsXzatU7fA,Cherry Street Thai,2724 E Cherry St,Seattle,WA,98122,47.6081545,-122.2966784,,260,4.5,$$,,,,qj-J9ZtSHVsrwsXzatU7fA,cherry-street-thai-seattle,3.0,98122,Central District,Thai,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
121,WZbZ8h_60QMQvO4vpIWpxQ,Fat's Fried Chicken & Waffles,2726 E Cherry St,Seattle,WA,98122,47.608125389777605,-122.29645985529801,,515,4.5,$$,,,,WZbZ8h_60QMQvO4vpIWpxQ,fats-fried-chicken-and-waffles-seattle,1.0,98122,Central District,Southern:Soul Food:Waffles,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
122,Am2BTcVJ7wQ3S_Uip7r0Jw,Lahi Seattle,2008 S Ferdinad St,Seattle,WA,98122,47.60633099938789,-122.293582633138,,2,5.0,,,,,Am2BTcVJ7wQ3S_Uip7r0Jw,lahi-seattle-seattle,,98122,Central District,Filipino:Pop-Up Restaurants,
123,__548uStp_t9U7px1FmK1g,BluWater Bistro,102 Lakeside Ave,Seattle,WA,98122,47.601833959854496,-122.28490599187599,,381,3.0,$$,,,,__548uStp_t9U7px1FmK1g,bluwater-bistro-seattle-4,1.0,98122,Central District,American (Traditional):Bars:Seafood,"[{'open': [{'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '0900', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
124,bNQsx_TJF_8Eo_Sx8dRFUA,Naam Thai Cuisine,1404 34th Ave,Seattle,WA,98122,47.61309,-122.28913,,147,3.5,$$,,,,bNQsx_TJF_8Eo_Sx8dRFUA,naam-thai-cuisine-seattle,1.0,98122,Central District,Thai,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
125,mVe-ouCiPHElEXaAyfv1IA,Café Soleil,1400 34th Ave,Seattle,WA,98122,47.61311,-122.28908999999999,,74,4.0,$$,,,,mVe-ouCiPHElEXaAyfv1IA,cafÃ©-soleil-seattle-2,1.0,98122,Central District,Ethiopian:Breakfast & Brunch:Cafes,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0830', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0830', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
126,TM4BR3uGuXmBSoUvTSdSXg,Meet the Moon,120 Lakeside Ave,Seattle,WA,98122,47.602151299999996,-122.28493130000001,,458,4.0,$$,,,,TM4BR3uGuXmBSoUvTSdSXg,meet-the-moon-seattle,2.0,98122,Central District,Coffee & Tea:Breakfast & Brunch:Bars,"[{'open': [{'is_overnight': False, 'start': '0930', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0930', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0930', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0930', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0930', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
127,7yyDBhwcpSvlCSjsIclnmw,Feed Co. Burgers,1190 24th Ave,Seattle,WA,98122,47.6127807950165,-122.301238827379,,167,3.5,$$,,,,7yyDBhwcpSvlCSjsIclnmw,feed-co-burgers-seattle-3,2.0,98122,Central District,Burgers,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
128,OBvw1H90MmBVIHekfsHwEQ,The Twilight Exit,2514 E Cherry St,Seattle,WA,98122,47.60818,-122.2994,,214,4.0,$$,,,,OBvw1H90MmBVIHekfsHwEQ,the-twilight-exit-seattle-2,1.0,98122,Central District,Dive Bars:American (Traditional),"[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1200', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
129,v9daiheQq39ebuIm18lyBg,Cheese Platters,2717 E Union St,Seattle,WA,98122,47.612772,-122.29683999999999,,19,5.0,,,,,v9daiheQq39ebuIm18lyBg,cheese-platters-seattle-2,1.0,98122,Central District,Cheese Shops:Tapas Bars,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
130,-ZvCzmfQltMYgiGb_niOnQ,Cafe Selam,2715 E Cherry St,Seattle,WA,98122,47.60779,-122.29706999999999,,269,4.5,$$,,,,-ZvCzmfQltMYgiGb_niOnQ,cafe-selam-seattle,2.0,98122,Central District,Ethiopian,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
131,Yh8ws9L4Ss-3QOdYXOH5ZA,Soulful Dishes,1800 E Yesler Way,Seattle,WA,98122,47.6018100273963,-122.30875991284799,,17,4.5,,,,,Yh8ws9L4Ss-3QOdYXOH5ZA,soulful-dishes-seattle,1.0,98122,Central District,Soul Food,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1630', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1630', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1630', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1630', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1630', 'end': '2000', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
132,Sl-Upreoh7Lba8jP2-ehwA,Ezell's Famous Chicken,501 23rd Ave,Seattle,WA,98122,47.606320000000004,-122.30301100000001,,762,3.5,$,,,,Sl-Upreoh7Lba8jP2-ehwA,ezells-famous-chicken-seattle-3,1.0,98122,Central District,Southern:Chicken Shop:Comfort Food,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]"
133,t_gtukc6r3yI5TzDHwdVZw,The Neighbor Lady,2308 E Union St,Seattle,WA,98122,47.61319365725701,-122.3020362854,,154,4.0,$$,,,,t_gtukc6r3yI5TzDHwdVZw,the-neighbor-lady-seattle,1.0,98122,Central District,Bars:American (New),"[{'open': [{'is_overnight': True, 'start': '1200', 'end': '0130', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0130', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0130', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0130', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0130', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0130', 'day': 5}, {'is_overnight': True, 'start': '1200', 'end': '0130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]"
